Entity,Code,Year,value
Saint Lucia,LCA,2015,74.1859
Saint Vincent and the Grenadines,VCT,2015,0
Saint Vincent and the Grenadines,VCT,2015,0
Saint Vincent and the Grenadines,VCT,2015,0
Saint Vincent and the Grenadines,VCT,2015,0
Saint Vincent and the Grenadines,VCT,2015,0
Saint Vincent and the Grenadines,VCT,2015,0.12863462
Saint Vincent and the Grenadines,VCT,2015,0.48324832
Saint Vincent and the Grenadines,VCT,2015,0.92637193
Saint Vincent and the Grenadines,VCT,2015,1.8539977
Saint Vincent and the Grenadines,VCT,2015,2.7820022
Saint Vincent and the Grenadines,VCT,2015,3.24504
Saint Vincent and the Grenadines,VCT,2015,5.09481
Saint Vincent and the Grenadines,VCT,2015,5.54959
Saint Vincent and the Grenadines,VCT,2015,6.46227
Saint Vincent and the Grenadines,VCT,2015,7.37117
Saint Vincent and the Grenadines,VCT,2015,9.19828
Saint Vincent and the Grenadines,VCT,2015,12
Saint Vincent and the Grenadines,VCT,2015,16
Saint Vincent and the Grenadines,VCT,2015,21
Saint Vincent and the Grenadines,VCT,2015,31
Saint Vincent and the Grenadines,VCT,2015,33.7
Saint Vincent and the Grenadines,VCT,2015,36.7
Saint Vincent and the Grenadines,VCT,2015,40
Saint Vincent and the Grenadines,VCT,2015,43.5
Saint Vincent and the Grenadines,VCT,2015,47.4
Saint Vincent and the Grenadines,VCT,2015,49.4
Saint Vincent and the Grenadines,VCT,2015,51.5
Saint Vincent and the Grenadines,VCT,2015,53.7
Saint Vincent and the Grenadines,VCT,2015,56
Saint Vincent and the Grenadines,VCT,2015,73.9683
Saint Vincent and the Grenadines,VCT,2015,77.4269
Saint Vincent and the Grenadines,VCT,2015,78.7228
Saint Vincent and the Grenadines,VCT,2015,77.7418
Samoa,WSM,2015,0
Samoa,WSM,2015,0
Samoa,WSM,2015,0
Samoa,WSM,2015,0
Samoa,WSM,2015,0
Samoa,WSM,2015,0
Samoa,WSM,2015,0.17457186
Samoa,WSM,2015,0.23035902
Samoa,WSM,2015,0.28530833
Samoa,WSM,2015,0.566393
Samoa,WSM,2015,1.6899
Samoa,WSM,2015,2.24483
Samoa,WSM,2015,2.79963
Samoa,WSM,2015,3.07553
Samoa,WSM,2015,3.35259
Samoa,WSM,2015,4.46917
Samoa,WSM,2015,4.74998
Samoa,WSM,2015,5.03162
Samoa,WSM,2015,6
Samoa,WSM,2015,7
Samoa,WSM,2015,11
Samoa,WSM,2015,12.9225
Samoa,WSM,2015,15.3
Samoa,WSM,2015,21.2
Samoa,WSM,2015,25.407
Samoa,WSM,2015,31.7
Samoa,WSM,2015,39.4
Samoa,WSM,2015,49.1
Samoa,WSM,2015,61.2106
Samoa,WSM,2015,69.9561
Samoa,WSM,2015,76.2853
Samoa,WSM,2015,75.2869
San Marino,SMR,2015,0
San Marino,SMR,2015,0
San Marino,SMR,2015,0
San Marino,SMR,2015,0
San Marino,SMR,2015,0
San Marino,SMR,2015,1.3621327
San Marino,SMR,2015,1.4280752
San Marino,SMR,2015,1.4185485
San Marino,SMR,2015,1.4085579
San Marino,SMR,2015,42.803314
San Marino,SMR,2015,48.7995
San Marino,SMR,2015,50.3417
San Marino,SMR,2015,50.8348
San Marino,SMR,2015,50.0035
San Marino,SMR,2015,50.5663
San Marino,SMR,2015,50.2596
San Marino,SMR,2015,50.2087
San Marino,SMR,2015,50.3648
San Marino,SMR,2015,54.52
San Marino,SMR,2015,54.21
San Marino,SMR,2015,49.6
San Marino,SMR,2015,60.1823
San Marino,SMR,2015,67.8507
San Marino,SMR,2015,77.95
San Marino,SMR,2015,81.67
San Marino,SMR,2015,85.0607
Sao Tome and Principe,STP,2015,0
Sao Tome and Principe,STP,2015,0
Sao Tome and Principe,STP,2015,0
Sao Tome and Principe,STP,2015,0
Sao Tome and Principe,STP,2015,0
Sao Tome and Principe,STP,2015,0
Sao Tome and Principe,STP,2015,0.29584706
Sao Tome and Principe,STP,2015,0.36320317
Sao Tome and Principe,STP,2015,4.63852
Sao Tome and Principe,STP,2015,6.31092
Sao Tome and Principe,STP,2015,7.58067
Sao Tome and Principe,STP,2015,10.1618
Sao Tome and Principe,STP,2015,13.3229
Sao Tome and Principe,STP,2015,13.7595
Sao Tome and Principe,STP,2015,14.182
Sao Tome and Principe,STP,2015,14.5905
Sao Tome and Principe,STP,2015,15.48
Sao Tome and Principe,STP,2015,16.41
Sao Tome and Principe,STP,2015,18.75
Sao Tome and Principe,STP,2015,20.1612
Sao Tome and Principe,STP,2015,21.5724
Sao Tome and Principe,STP,2015,23
Sao Tome and Principe,STP,2015,24.41
Sao Tome and Principe,STP,2015,25.82
Sao Tome and Principe,STP,2015,28
Sao Tome and Principe,STP,2015,32.6
Sao Tome and Principe,STP,2015,38
Sao Tome and Principe,STP,2015,44.3
Sao Tome and Principe,STP,2015,51.5547
Sao Tome and Principe,STP,2015,56.1138
Sao Tome and Principe,STP,2015,56.9899
Saudi Arabia,SAU,2015,0
Saudi Arabia,SAU,2015,0
Saudi Arabia,SAU,2015,0
Saudi Arabia,SAU,2015,0
Saudi Arabia,SAU,2015,0
Saudi Arabia,SAU,2015,0.010956134
Saudi Arabia,SAU,2015,0.026732652
Saudi Arabia,SAU,2015,0.05209903
Saudi Arabia,SAU,2015,0.101429895
Saudi Arabia,SAU,2015,0.49358535
Saudi Arabia,SAU,2015,2.21069
Saudi Arabia,SAU,2015,4.68105
Saudi Arabia,SAU,2015,6.38471
Saudi Arabia,SAU,2015,8.00158
Saudi Arabia,SAU,2015,10.2345
Saudi Arabia,SAU,2015,12.705
Saudi Arabia,SAU,2015,19.4596
Saudi Arabia,SAU,2015,30
Saudi Arabia,SAU,2015,36
Saudi Arabia,SAU,2015,38
Saudi Arabia,SAU,2015,41
Saudi Arabia,SAU,2015,47.5
Saudi Arabia,SAU,2015,54
Saudi Arabia,SAU,2015,60.5
Saudi Arabia,SAU,2015,64.7137
Saudi Arabia,SAU,2015,69.6162
Saudi Arabia,SAU,2015,74.8793
Saudi Arabia,SAU,2015,94.1756
Saudi Arabia,SAU,2015,93.31
Saudi Arabia,SAU,2015,95.7247
Saudi Arabia,SAU,2015,97.8623
Saudi Arabia,SAU,2015,100
Saudi Arabia,SAU,2015,100
Saudi Arabia,SAU,2015,100
Senegal,SEN,2015,0
Senegal,SEN,2015,0
Senegal,SEN,2015,0
Senegal,SEN,2015,0
Senegal,SEN,2015,0
Senegal,SEN,2015,0.000692848
Senegal,SEN,2015,0.011238219
Senegal,SEN,2015,0.027347442
Senegal,SEN,2015,0.07987138
Senegal,SEN,2015,0.31109095
Senegal,SEN,2015,0.403967
Senegal,SEN,2015,0.983794
Senegal,SEN,2015,1.00645
Senegal,SEN,2015,2.10144
Senegal,SEN,2015,4.38602
Senegal,SEN,2015,4.78668
Senegal,SEN,2015,5.61174
Senegal,SEN,2015,6.89
Senegal,SEN,2015,7.12
Senegal,SEN,2015,7.5
Senegal,SEN,2015,8
Senegal,SEN,2015,9.8
Senegal,SEN,2015,10.8
Senegal,SEN,2015,13.1
Senegal,SEN,2015,17.7
Senegal,SEN,2015,21.7
Senegal,SEN,2015,25.6648
Senegal,SEN,2015,29.6431
Senegal,SEN,2015,35.3
Senegal,SEN,2015,43.4
Senegal,SEN,2015,53.3088
Senegal,SEN,2015,54.9741
Senegal,SEN,2015,59.9832
Serbia,SRB,2015,23.5
Serbia,SRB,2015,26.3
Serbia,SRB,2015,27.2
Serbia,SRB,2015,33.15
Serbia,SRB,2016,35.6
Serbia,SRB,2016,38.1
Serbia,SRB,2016,40.9
Serbia,SRB,2016,42.2
Serbia,SRB,2016,48.1
Serbia,SRB,2016,53.4504
Serbia,SRB,2016,62.0751
Serbia,SRB,2016,65.317
Serbia,SRB,2016,67.0568
Serbia,SRB,2016,70.3308
Serbia,SRB,2016,73.3607
Serbia,SRB,2016,77.4168
Serbia,SRB,2016,78.368
Serbia,SRB,2016,81.1659
Serbia,SRB,2016,83.5383
Serbia,SRB,2016,85.3575
Seychelles,SYC,2016,0
Seychelles,SYC,2016,0
Seychelles,SYC,2016,0
Seychelles,SYC,2016,0
Seychelles,SYC,2016,0
Seychelles,SYC,2016,0
Seychelles,SYC,2016,0.6514743
Seychelles,SYC,2016,1.2829559
Seychelles,SYC,2016,2.5261774
Seychelles,SYC,2016,6.229055
Seychelles,SYC,2016,7.39563
Seychelles,SYC,2016,11.0151
Seychelles,SYC,2016,14.3042
Seychelles,SYC,2016,14.5925
Seychelles,SYC,2016,24.2721
Seychelles,SYC,2016,25.4133
Seychelles,SYC,2016,34.952
Seychelles,SYC,2016,38.38
Seychelles,SYC,2016,40.44
Seychelles,SYC,2016,41
Seychelles,SYC,2016,43.164
Seychelles,SYC,2016,47.076
Seychelles,SYC,2016,50.4
Seychelles,SYC,2016,51.2547
Seychelles,SYC,2016,54.2596
Seychelles,SYC,2016,56.5147
Seychelles,SYC,2016,62.6
Seychelles,SYC,2016,69.2
Seychelles,SYC,2016,76.6
Seychelles,SYC,2016,84.8223
Seychelles,SYC,2016,80.7475
Seychelles,SYC,2016,86.6654
Sierra Leone,SLE,2016,0
Sierra Leone,SLE,2016,0
Sierra Leone,SLE,2016,0
Sierra Leone,SLE,2016,0
Sierra Leone,SLE,2016,0
Sierra Leone,SLE,2016,0
Sierra Leone,SLE,2016,0.002506116
Sierra Leone,SLE,2016,0.004987835
Sierra Leone,SLE,2016,0.014805065
Sierra Leone,SLE,2016,0.048490655
Sierra Leone,SLE,2016,0.118254
Sierra Leone,SLE,2016,0.160264
Sierra Leone,SLE,2016,0.176199
Sierra Leone,SLE,2016,0.190173
Sierra Leone,SLE,2016,0.203008
Sierra Leone,SLE,2016,0.215392
Sierra Leone,SLE,2016,0.227669
Sierra Leone,SLE,2016,0.239835
Sierra Leone,SLE,2016,0.25
Sierra Leone,SLE,2016,0.26
Sierra Leone,SLE,2016,0.58
Sierra Leone,SLE,2016,0.9
Sierra Leone,SLE,2016,2.5
Sierra Leone,SLE,2016,4
Sierra Leone,SLE,2016,6.0573
Sierra Leone,SLE,2016,6.34442
Sierra Leone,SLE,2016,11.7732
Sierra Leone,SLE,2016,13.2369
Sierra Leone,SLE,2016,15.8
Sierra Leone,SLE,2016,20.8
Sierra Leone,SLE,2016,27.4681
Sierra Leone,SLE,2016,27.595
Sierra Leone,SLE,2016,30.3518
Singapore,SGP,2016,0
Singapore,SGP,2016,0.16150449
Singapore,SGP,2016,0.47136816
Singapore,SGP,2016,0.7632781
Singapore,SGP,2016,1.1852038
Singapore,SGP,2016,2.8734188
Singapore,SGP,2016,8.349959
Singapore,SGP,2016,13.471621
Singapore,SGP,2016,19.590767
Singapore,SGP,2016,24.155437
Singapore,SGP,2016,36
Singapore,SGP,2016,41.6704
Singapore,SGP,2016,47
Singapore,SGP,2016,53.8379
Singapore,SGP,2016,62
Singapore,SGP,2016,61
Singapore,SGP,2016,59
Singapore,SGP,2016,69.9
Singapore,SGP,2016,69
Singapore,SGP,2016,69
Singapore,SGP,2016,71
Singapore,SGP,2016,71
Singapore,SGP,2016,72
Singapore,SGP,2016,80.9021
Singapore,SGP,2016,79.0292
Singapore,SGP,2016,79.013
Singapore,SGP,2016,84.4523
Singapore,SGP,2016,84.4523
Singapore,SGP,2016,88.1656
Singapore,SGP,2016,88.9493
Singapore,SGP,2016,92.0043
Singapore,SGP,2016,96.9247
Singapore,SGP,2016,95.9539
Singapore,SGP,2016,94.2863
Slovakia,SVK,2016,0
Slovakia,SVK,2016,0
Slovakia,SVK,2016,0
Slovakia,SVK,2016,0.12782924
Slovakia,SVK,2016,0.3185097
Slovakia,SVK,2016,0.52321017
Slovakia,SVK,2016,0.7832901
Slovakia,SVK,2016,1.173381
Slovakia,SVK,2016,2.6898098
Slovakia,SVK,2016,5.437758
Slovakia,SVK,2016,9.4268
Slovakia,SVK,2016,12.5283
Slovakia,SVK,2016,40.14
Slovakia,SVK,2016,43.04
Slovakia,SVK,2016,52.89
Slovakia,SVK,2016,55.19
Slovakia,SVK,2016,56.08
Slovakia,SVK,2016,61.8
Slovakia,SVK,2016,66.05
Slovakia,SVK,2016,70
Slovakia,SVK,2016,75.71
Slovakia,SVK,2016,74.44
Slovakia,SVK,2016,76.71
Slovakia,SVK,2016,77.8826
Slovakia,SVK,2016,79.9843
Slovakia,SVK,2016,77.6347
Slovakia,SVK,2016,80.4759
Slovakia,SVK,2016,81.6257
Slovakia,SVK,2016,80.4489
Slovakia,SVK,2016,82.8537
Slovakia,SVK,2016,89.9209
Slovakia,SVK,2016,88.9256
Slovakia,SVK,2016,89.0677
Slovakia,SVK,2016,87.2131
Slovenia,SVN,2016,0
Slovenia,SVN,2016,0
Slovenia,SVN,2016,0
Slovenia,SVN,2016,0.4097924
Slovenia,SVN,2016,1.0715702
Slovenia,SVN,2016,2.8989856
Slovenia,SVN,2016,5.0722723
Slovenia,SVN,2016,7.591923
Slovenia,SVN,2016,10.104603
Slovenia,SVN,2016,12.610938
Slovenia,SVN,2016,15.1103
Slovenia,SVN,2016,30.1759
Slovenia,SVN,2016,27.8389
Slovenia,SVN,2016,31.8548
Slovenia,SVN,2016,40.81
Slovenia,SVN,2016,46.81
Slovenia,SVN,2016,54.01
Slovenia,SVN,2016,56.74
Slovenia,SVN,2016,58
Slovenia,SVN,2016,64
Slovenia,SVN,2016,70
Slovenia,SVN,2016,67.34
Slovenia,SVN,2016,68.35
Slovenia,SVN,2016,72.6756
Slovenia,SVN,2016,71.5863
Slovenia,SVN,2016,73.0987
Slovenia,SVN,2016,75.4985
Slovenia,SVN,2016,78.8854
Slovenia,SVN,2016,79.75
Slovenia,SVN,2016,83.1084
Slovenia,SVN,2016,86.6013
Slovenia,SVN,2016,89.004
Slovenia,SVN,2016,88.9125
Slovenia,SVN,2016,90.3779
Solomon Islands,SLB,2016,0
Solomon Islands,SLB,2016,0
Solomon Islands,SLB,2016,0
Solomon Islands,SLB,2016,0
Solomon Islands,SLB,2016,0
Solomon Islands,SLB,2016,0.02487191
Solomon Islands,SLB,2016,0.26868358
Solomon Islands,SLB,2016,0.39192325
Solomon Islands,SLB,2016,0.5082928
Solomon Islands,SLB,2016,0.4945415
Solomon Islands,SLB,2016,0.481297
Solomon Islands,SLB,2016,0.468552
Solomon Islands,SLB,2016,0.50192
Solomon Islands,SLB,2016,0.55561
Solomon Islands,SLB,2016,0.649673
Solomon Islands,SLB,2016,0.844308
Solomon Islands,SLB,2016,1.64635
Solomon Islands,SLB,2016,2
Solomon Islands,SLB,2016,3
Solomon Islands,SLB,2016,4
Solomon Islands,SLB,2016,5
Solomon Islands,SLB,2016,6
Solomon Islands,SLB,2016,6.9974
Solomon Islands,SLB,2016,8
Solomon Islands,SLB,2016,9
Solomon Islands,SLB,2016,10.0005
Solomon Islands,SLB,2016,11.0009
Solomon Islands,SLB,2016,15.1
Solomon Islands,SLB,2016,20.9
Solomon Islands,SLB,2016,28.7
Solomon Islands,SLB,2016,39.5527
Solomon Islands,SLB,2016,47.3313
Solomon Islands,SLB,2016,44.9575
Somalia,SOM,2017,0
Somalia,SOM,2017,0
Somalia,SOM,2017,0
Somalia,SOM,2017,0
Somalia,SOM,2017,0
Somalia,SOM,2017,0
Somalia,SOM,2017,0.00150955
Somalia,SOM,2017,0.002948713
Somalia,SOM,2017,0.00716442
Somalia,SOM,2017,0.013910394
Somalia,SOM,2017,0.02
Somalia,SOM,2017,0.0790392
Somalia,SOM,2017,0.115614
Somalia,SOM,2017,0.376198
Somalia,SOM,2017,1.05345
Somalia,SOM,2017,1.07733
Somalia,SOM,2017,1.10022
Somalia,SOM,2017,1.12224
Somalia,SOM,2017,1.14269
Somalia,SOM,2017,1.16061
Somalia,SOM,2017,1.25
Somalia,SOM,2017,1.3767
Somalia,SOM,2017,1.5
Somalia,SOM,2017,1.63
Somalia,SOM,2017,1.76
Somalia,SOM,2017,1.88
Somalia,SOM,2017,2.00405
Somalia,SOM,2017,15.0237
Somalia,SOM,2017,19.8606
Somalia,SOM,2017,27.6
South Africa,ZAF,2017,0
South Africa,ZAF,2017,0.013283591
South Africa,ZAF,2017,0.038869105
South Africa,ZAF,2017,0.11374719
South Africa,ZAF,2017,0.24690554
South Africa,ZAF,2017,0.6767401
South Africa,ZAF,2017,0.84188294
South Africa,ZAF,2017,1.6320938
South Africa,ZAF,2017,2.906221
South Africa,ZAF,2017,4.1162496
South Africa,ZAF,2017,5.34856
South Africa,ZAF,2017,6.34662
South Africa,ZAF,2017,6.71032
South Africa,ZAF,2017,7.00769
South Africa,ZAF,2017,8.42512
South Africa,ZAF,2017,7.48854
South Africa,ZAF,2017,7.60714
South Africa,ZAF,2017,8.06538
South Africa,ZAF,2017,8.43
South Africa,ZAF,2017,10
South Africa,ZAF,2017,24
South Africa,ZAF,2017,33.97
South Africa,ZAF,2017,41
South Africa,ZAF,2017,46.5
South Africa,ZAF,2017,49
South Africa,ZAF,2017,51.9191
South Africa,ZAF,2017,54
South Africa,ZAF,2017,56.1674
South Africa,ZAF,2017,62.4
South Africa,ZAF,2017,69.6969
South Africa,ZAF,2017,72.1128
South Africa,ZAF,2017,74.1534
South Africa,ZAF,2017,74.703
South Asia (WB),,2017,0
South Asia (WB),,2017,0
South Asia (WB),,2017,8.47E-05
South Asia (WB),,2017,0.000165773
South Asia (WB),,2017,0.000851278
South Asia (WB),,2017,0.019977266
South Asia (WB),,2017,0.040563747
South Asia (WB),,2017,0.060038242
South Asia (WB),,2017,0.1169904
South Asia (WB),,2017,0.22607283
South Asia (WB),,2017,0.47362593
South Asia (WB),,2017,0.66837
South Asia (WB),,2017,1.4717803
South Asia (WB),,2017,1.8687748
South Asia (WB),,2017,2.2186446
South Asia (WB),,2017,2.5825384
South Asia (WB),,2017,3.0206604
South Asia (WB),,2017,4.005721
South Asia (WB),,2017,4.4324274
South Asia (WB),,2017,5.1421504
South Asia (WB),,2017,7.163605
South Asia (WB),,2017,9.207158
South Asia (WB),,2017,10.08549
South Asia (WB),,2017,11.292619
South Asia (WB),,2017,12.820937
South Asia (WB),,2017,14.190135
South Asia (WB),,2017,16.192963
South Asia (WB),,2017,18.06524
South Asia (WB),,2017,20.182985
South Asia (WB),,2017,27.966526
South Asia (WB),,2017,39.060642
South Asia (WB),,2017,42.850647
South Korea,KOR,2017,0.023265092
South Korea,KOR,2017,0.046124436
South Korea,KOR,2017,0.09840434
South Korea,KOR,2017,0.24994652
South Korea,KOR,2017,0.31135938
South Korea,KOR,2017,0.81968665
South Korea,KOR,2017,1.6242372
South Korea,KOR,2017,3.6008015
South Korea,KOR,2017,6.7818155
South Korea,KOR,2017,23.552195
South Korea,KOR,2017,44.7
South Korea,KOR,2017,56.6
South Korea,KOR,2017,59.4
South Korea,KOR,2017,65.5
South Korea,KOR,2017,72.7
South Korea,KOR,2017,73.5
South Korea,KOR,2017,78.1
South Korea,KOR,2017,78.8
South Korea,KOR,2017,81
South Korea,KOR,2017,81.6
South Korea,KOR,2017,83.7
South Korea,KOR,2017,83.7591
South Korea,KOR,2017,84.07
South Korea,KOR,2017,84.77
South Korea,KOR,2017,87.5568
South Korea,KOR,2017,89.8963
South Korea,KOR,2017,92.843
South Korea,KOR,2017,95.0694
South Korea,KOR,2017,96.0229
South Korea,KOR,2017,96.1576
South Korea,KOR,2017,96.5051
South Korea,KOR,2017,97.5713
South Korea,KOR,2017,97.1686
South Korea,KOR,2017,97.416
South Sudan,SSD,2017,2.2
South Sudan,SSD,2017,2.6
South Sudan,SSD,2017,3
South Sudan,SSD,2017,3.5
South Sudan,SSD,2017,4.1
South Sudan,SSD,2017,4.8
South Sudan,SSD,2017,6.7
South Sudan,SSD,2017,9.27123
South Sudan,SSD,2017,9.64241
South Sudan,SSD,2017,12.1407
Spain,ESP,2017,0.012873564
Spain,ESP,2017,0.025686193
Spain,ESP,2017,0.07684545
Spain,ESP,2017,0.12768967
Spain,ESP,2017,0.28006974
Spain,ESP,2017,0.38080072
Spain,ESP,2017,1.3318474
Spain,ESP,2017,2.8033197
Spain,ESP,2017,4.361892
Spain,ESP,2017,7.0850396
Spain,ESP,2017,13.625
Spain,ESP,2017,18.1487
Spain,ESP,2017,20.39
Spain,ESP,2017,39.93
Spain,ESP,2017,44.01
Spain,ESP,2017,47.88
Spain,ESP,2017,50.37
Spain,ESP,2017,55.11
Spain,ESP,2017,59.6
Spain,ESP,2017,62.4
Spain,ESP,2017,65.8
Spain,ESP,2017,67.09
Spain,ESP,2017,69.81
Spain,ESP,2017,71.635
Spain,ESP,2017,76.1867
Spain,ESP,2017,78.6896
Spain,ESP,2017,80.5613
Spain,ESP,2017,84.6022
Spain,ESP,2017,86.1072
Spain,ESP,2017,90.7187
Spain,ESP,2017,93.2056
Spain,ESP,2017,93.8975
Spain,ESP,2017,94.4855
Spain,ESP,2017,95.4456
Sri Lanka,LKA,2017,0
Sri Lanka,LKA,2017,0
Sri Lanka,LKA,2017,0
Sri Lanka,LKA,2017,0
Sri Lanka,LKA,2017,0.002765448
Sri Lanka,LKA,2017,0.005484436
Sri Lanka,LKA,2017,0.0544645
Sri Lanka,LKA,2017,0.16246454
Sri Lanka,LKA,2017,0.2963511
Sri Lanka,LKA,2017,0.34841442
Sri Lanka,LKA,2017,0.64741
Sri Lanka,LKA,2017,0.793822
Sri Lanka,LKA,2017,1.05042
Sri Lanka,LKA,2017,1.45858
Sri Lanka,LKA,2017,1.44616
Sri Lanka,LKA,2017,1.79205
Sri Lanka,LKA,2017,2.53757
Sri Lanka,LKA,2017,3.88
Sri Lanka,LKA,2017,10.5
Sri Lanka,LKA,2017,15.26
Sri Lanka,LKA,2017,22.19
Sri Lanka,LKA,2017,25.1
Sri Lanka,LKA,2017,28.3
Sri Lanka,LKA,2017,32
Sri Lanka,LKA,2017,36.1847
Sri Lanka,LKA,2017,44.4531
Sri Lanka,LKA,2017,50.1067
Sub-Saharan Africa (WB),,2017,0
Sub-Saharan Africa (WB),,2017,0.00103339
Sub-Saharan Africa (WB),,2017,0.003006051
Sub-Saharan Africa (WB),,2017,0.008724507
Sub-Saharan Africa (WB),,2017,0.018911593
Sub-Saharan Africa (WB),,2017,0.051620305
Sub-Saharan Africa (WB),,2017,0.07231788
Sub-Saharan Africa (WB),,2017,0.13508853
Sub-Saharan Africa (WB),,2017,0.24472712
Sub-Saharan Africa (WB),,2017,0.37397653
Sub-Saharan Africa (WB),,2017,0.513707
Sub-Saharan Africa (WB),,2017,0.6520356
Sub-Saharan Africa (WB),,2017,0.8343979
Sub-Saharan Africa (WB),,2017,1.1083876
Sub-Saharan Africa (WB),,2017,1.4898397
Sub-Saharan Africa (WB),,2017,2
Sub-Saharan Africa (WB),,2017,2.5
Sub-Saharan Africa (WB),,2017,3.3
Sub-Saharan Africa (WB),,2017,3.8
Sub-Saharan Africa (WB),,2018,4.4
Sub-Saharan Africa (WB),,2018,6.1
Sub-Saharan Africa (WB),,2018,7.6
Sub-Saharan Africa (WB),,2018,9.2
Sub-Saharan Africa (WB),,2018,11.1
Sub-Saharan Africa (WB),,2018,13.2
Sub-Saharan Africa (WB),,2018,15.5
Sub-Saharan Africa (WB),,2018,17.4
Sub-Saharan Africa (WB),,2018,19.7
Sub-Saharan Africa (WB),,2018,22.2
Sub-Saharan Africa (WB),,2018,25.3
Sub-Saharan Africa (WB),,2018,28.6
Sub-Saharan Africa (WB),,2018,31.4
Sub-Saharan Africa (WB),,2018,33.6
Sub-Saharan Africa (WB),,2018,36.7
Sudan,SDN,2018,0
Sudan,SDN,2018,0
Sudan,SDN,2018,0
Sudan,SDN,2018,0
Sudan,SDN,2018,0
Sudan,SDN,2018,0
Sudan,SDN,2018,0
Sudan,SDN,2018,0.001231819
Sudan,SDN,2018,0.004805071
Sudan,SDN,2018,0.008794581
Sudan,SDN,2018,0.025785
Sudan,SDN,2018,0.140185
Sudan,SDN,2018,0.439478
Sudan,SDN,2018,0.538472
Sudan,SDN,2018,0.791562
Sudan,SDN,2018,1.29204
Sudan,SDN,2018,8.66
Sudan,SDN,2018,14.1
Sudan,SDN,2018,18.6
Sudan,SDN,2018,24.6
Sudan,SDN,2018,25.9
Sudan,SDN,2018,26.4383
Sudan,SDN,2018,27.6336
Sudan,SDN,2018,28.7045
Suriname,SUR,2018,0
Suriname,SUR,2018,0
Suriname,SUR,2018,0
Suriname,SUR,2018,0
Suriname,SUR,2018,0
Suriname,SUR,2018,0.11472073
Suriname,SUR,2018,0.2263063
Suriname,SUR,2018,1.0030869
Suriname,SUR,2018,1.6701485
Suriname,SUR,2018,1.8918713
Suriname,SUR,2018,2.50641
Suriname,SUR,2018,3.06445
Suriname,SUR,2018,4.16157
Suriname,SUR,2018,4.71988
Suriname,SUR,2018,6.07605
Suriname,SUR,2018,6.40309
Suriname,SUR,2018,9.49963
Suriname,SUR,2018,14.11
Suriname,SUR,2018,21.06
Suriname,SUR,2018,31.36
Suriname,SUR,2018,31.59
Suriname,SUR,2018,32
Suriname,SUR,2018,34.6812
Suriname,SUR,2018,37.4
Suriname,SUR,2018,40.08
Suriname,SUR,2018,42.7638
Suriname,SUR,2018,45.4
Suriname,SUR,2018,48.9452
Suriname,SUR,2018,55.1
Suriname,SUR,2018,62
Suriname,SUR,2018,69.8369
Suriname,SUR,2018,71.992
Suriname,SUR,2018,75.7614
Sweden,SWE,2018,0.58419204
Sweden,SWE,2018,1.1605195
Sweden,SWE,2018,1.4978714
Sweden,SWE,2018,1.7163641
Sweden,SWE,2018,3.41281
Sweden,SWE,2018,5.0980244
Sweden,SWE,2018,9.0436
Sweden,SWE,2018,23.727947
Sweden,SWE,2018,33.467514
Sweden,SWE,2018,41.432785
Sweden,SWE,2018,45.6877
Sweden,SWE,2018,51.7657
Sweden,SWE,2018,70.57
Sweden,SWE,2018,79.13
Sweden,SWE,2018,83.89
Sweden,SWE,2018,84.83
Sweden,SWE,2018,87.76
Sweden,SWE,2018,82.01
Sweden,SWE,2018,90
Sweden,SWE,2018,91
Sweden,SWE,2018,90
Sweden,SWE,2018,92.77
Sweden,SWE,2018,93.18
Sweden,SWE,2018,94.7836
Sweden,SWE,2018,92.5236
Sweden,SWE,2018,90.6102
Sweden,SWE,2018,89.6509
Sweden,SWE,2018,93.0063
Sweden,SWE,2018,89.247
Sweden,SWE,2018,94.4934
Sweden,SWE,2018,94.5394
Sweden,SWE,2018,94.6703
Sweden,SWE,2018,95.0097
Sweden,SWE,2018,95.7033
Switzerland,CHE,2018,0.5957142
Switzerland,CHE,2018,1.179956
Switzerland,CHE,2018,1.7517133
Switzerland,CHE,2018,2.1672702
Switzerland,CHE,2018,2.7200043
Switzerland,CHE,2018,3.5520072
Switzerland,CHE,2018,4.549657
Switzerland,CHE,2018,15.1
Switzerland,CHE,2018,24.8
Switzerland,CHE,2018,34
Switzerland,CHE,2018,47.1
Switzerland,CHE,2018,55.1
Switzerland,CHE,2018,61.4
Switzerland,CHE,2018,65.1
Switzerland,CHE,2018,67.8
Switzerland,CHE,2018,70.1
Switzerland,CHE,2018,75.7
Switzerland,CHE,2018,77.2
Switzerland,CHE,2018,79.2
Switzerland,CHE,2018,81.3
Switzerland,CHE,2018,83.9
Switzerland,CHE,2018,85.193
Switzerland,CHE,2018,85.2
Switzerland,CHE,2018,86.34
Switzerland,CHE,2018,83.6173
Switzerland,CHE,2018,87.4791
Switzerland,CHE,2018,89.1347
Switzerland,CHE,2018,89.6861
Switzerland,CHE,2018,91.8
Switzerland,CHE,2018,93.1461
Switzerland,CHE,2018,94.3499
Switzerland,CHE,2018,95.5694
Switzerland,CHE,2018,96.8046
Switzerland,CHE,2018,97.3444
Syria,SYR,2018,0
Syria,SYR,2018,0
Syria,SYR,2018,0
Syria,SYR,2018,0
Syria,SYR,2018,0
Syria,SYR,2018,0
Syria,SYR,2018,0
Syria,SYR,2018,0
Syria,SYR,2018,0
